en_text,pl_text,dialog_prev,dialog_next,chrf_dialog_prev,bleu_dialog_prev,bertscore_dialog_prev,comet_dialog_prev,chrf_dialog_next,bleu_dialog_next,bertscore_dialog_next,comet_dialog_next
"No lookin', and you have to count out loud - all your fingers. Toes, too.",Nie podglądaj i licz głośno wszystkie palce. U nóg też.,"Nie patrząc, musisz liczyć na głos - wszystkie swoje palce. Stopy też.","Nie patrz, a musisz liczyć na głos - wszystkie palce. Stopy też.",0.3973754053768324,0.024088562704853513,0.7758291363716125,0.6016151309013367,0.4271989099000708,0.0428361950754725,0.7871255874633789,0.6324892044067383
Umblest regards.,"A kłaniam się, kłaniam.",Najniższe ukłony.,Uprzejme pozdrowienia.,0.08594835783775882,0.0,0.6475386023521423,0.5308570265769958,0.07641135389265244,0.0,0.713592529296875,0.40992361307144165
I got a tetter!,Mam liszaja!,Mam dreszcze!,Dostałem gorączki!,0.157910058900158,0.1495348781221221,0.8702620267868042,0.6482408046722412,0.08620689655172421,0.0,0.7560117244720459,0.6162390112876892
No.,Nie.,Nie.,Nie.,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929
"We're done talking, Geralt. Get out of my sight.","Koniec rozmowy, Geralt. Zejdź mi z oczu.","Skonczyliśmy rozmawiać, Geralt. Idź stąd.","Skonczyliśmy rozmawiać, Geralcie. Wynoś się z moich oczu.",0.2939787390549979,0.036015288308423515,0.7951643466949463,0.8566753268241882,0.3002062587748881,0.03303164318013808,0.7833751440048218,0.8737138509750366
Geralt of Rivia.,Geralt z Rivii.,Geralt z Rivii.,Geralt z Rivii.,1.0,0.5623413251903491,1.0000001192092896,0.9849528074264526,1.0,0.5623413251903491,1.0000001192092896,0.9849528074264526
True enough. Just like I can tell right off if a punter'll pay or try to wriggle out of it.,"W sumie racja. Ja z kolei od razu widzę po kliencie, czy zapłaci, czy będzie cwaniaczył.","Prawda. Podobnie potrafię od razu stwierdzić, czy klient zapłaci, czy spróbuje się wykręcić.","Rzeczywiście. Podobnie jak potrafię od razu stwierdzić, czy klient zapłaci, czy spróbuje się wykręcić.",0.32946451650865044,0.039007568121614815,0.7924047708511353,0.8211717009544373,0.34800003569551974,0.039155845062422936,0.7805846333503723,0.8059349656105042
For Mahakam!,Za Mahakam!,Dla Mahakam!,Dla Mahakam!,0.8472439663448195,0.1495348781221221,0.9468656778335571,0.8983684778213501,0.8472439663448195,0.1495348781221221,0.9468656778335571,0.8983684778213501
Good. Ville doesn't like cock-ups.,Dobrze. Ville nie lubi fuszerki.,Dobrze. Ville nie lubi wpadek.,Dobrze. Ville nie lubi wpadek.,0.6685619841806636,0.668740304976422,0.9136530756950378,0.8286882638931274,0.6685619841806636,0.668740304976422,0.9136530756950378,0.8286884427070618
Begone.,Odejdź.,Odejdź.,Odejdź.,1.0,0.1778279410038923,1.0,0.9844475984573364,1.0,0.1778279410038923,1.0,0.9844475984573364
"Almost there… But I need a little more time. I'd rather not deliver something unfinished, or worse yet botched.","Właśnie się robi... Ale potrzebuję jeszcze trochę czasu. Wiesz, nie chcę odstawiać fuszerki.","Prawie gotowe... Ale potrzebuję trochę więcej czasu. Wolałbym nie dostarczać czegoś nieskończonego, lub co gorsza spartaczonego.","Prawie gotowe... Ale potrzebuję trochę więcej czasu. Wolałbym nie dostarczać czegoś nieskończonego, lub co gorsza spartaczonego.",0.4059310641953721,0.032709344708772174,0.7813435196876526,0.6661592125892639,0.4059310641953721,0.032709344708772174,0.7813435196876526,0.6661592125892639
"If he's such a drunk, why don't you leave him?","Jak chleje tyle, to może go zostawisz?","Jeśli jest takim pijakiem, dlaczego go nie zostawisz?","Jeśli jest takim pijakiem, dlaczego go nie zostawisz?",0.3560972089320451,0.03303164318013808,0.7863785028457642,0.7964446544647217,0.3560972089320451,0.03303164318013808,0.7863785028457642,0.7964446544647217
Thief!,Złodziej!,Złodziej!,Złodziej!,1.0,0.1778279410038923,1.0,0.9922850131988525,1.0,0.1778279410038923,1.0,0.9922850131988525
"So, wanna play?","To co, gramy?",No to chcesz się pobawić?,"No więc, chcesz grać?",0.08459595959595965,0.0,0.6975969672203064,0.5326201915740967,0.14804987827437008,0.0,0.7066969871520996,0.6420908570289612
"Sorry, but - your life story? Just not interested. This isn't a social call. I'm here on business.","Wybacz, ale nie interesuje mnie historia twojego życia. Jestem tu w konkretnej sprawie, zapomniałeś?","Przepraszam, ale twoja historia życia? Po prostu nie jestem zainteresowany. To nie jest rozmowa towarzyska. Jestem tu w interesach.","Przepraszam, ale twoja historia życia? Nie jestem zainteresowany. To nie jest rozmowa towarzyska. Jestem tu w interesach.",0.38751451088980815,0.05993031480537873,0.7193541526794434,0.83513343334198,0.38161491518723234,0.06770149544242768,0.7181551456451416,0.8407800197601318
Kaer Morhen. Can't imagine this place without Vesemir.,Nie wyobrażam sobie Kaer Morhen bez Vesemira.,Kaer Morhen. Nie mogę sobie wyobrazić tego miejsca bez Vesemira.,Kaer Morhen. Nie mogę sobie wyobrazić tego miejsca bez Vesemira.,0.6702676875960846,0.056122223243057295,0.8675171136856079,0.8991629481315613,0.6702676875960846,0.056122223243057295,0.8675171136856079,0.8991629481315613
What is it?,O co chodzi?,Co masz na myśli?,Co się stało?,0.08183306055646489,0.0,0.7880252599716187,0.8756338357925415,0.06600660066006611,0.0,0.8383147120475769,0.9005876779556274
Somebody oughta see to the baron before he burns the castle down.,"Trzeba się raczej zająć Baronem, nim puści z dymem cały kasztel.","Ktoś powinien zająć się baronem, zanim spali cały zamek.","Ktoś powinien zająć się baronem, zanim spali zamek.",0.2645963993959955,0.025271148634948993,0.7704896330833435,0.736047625541687,0.23777969775234722,0.022702294218557836,0.7596843242645264,0.614285945892334
"They treat me like I'm nobody, the menial labor. Truth is, the Nilfgaardian, the one Fergus is kissing up to - I'll have to craft his armor. Yours, too, for that matter.","Tego, że wszyscy traktują mnie jak popychadło! A prawda jest taka, że tę zbroję dla Nilfgaardczyka, któremu Fergus tak fachowo wchodzi w tyłek, to ja zrobię. I twój pancerz zresztą też.","Traktują mnie jakby byłem nikim, zwykła praca fizyczna. Prawda jest taka, że ten Nilfgaardczyk, którego Fergus się podlizuje - będę musiał wykuć jego zbroję. Twoją też, dla porównania.","Traktują mnie jakby byłem nikim, jak zwykły robotnik. Prawda jest taka, że ten Nilfgaardczyk, którego Fergus tak się podlizuje - będę musiał wykuć jego zbroję. Twoją też, dla porównania.",0.4125938631718801,0.03551444006855586,0.7537603974342346,0.6054747104644775,0.42444188056211624,0.042279338282180355,0.7656142115592957,0.6403715014457703
Ready?,Gotowi?,Gotowy?,Gotowy?,0.4928571428571429,0.0,0.9197662472724915,0.9745092391967773,0.4928571428571429,0.0,0.9197662472724915,0.9745092391967773
"But, does no good to wallow in misfortune. How can I be of service?","No, ale dość o nieszczęściach. Czym mogę służyć?",Ale nie ma sensu użalać się nad sobą. W czym mogę być pomocny?,Ale nie ma sensu użalać się nad sobą. W czym mogę być pomocny?,0.24071085514027682,0.01553712569276035,0.7512933611869812,0.8186435103416443,0.24071085514027682,0.01553712569276035,0.7512933611869812,0.8186435103416443
Anyone home?,Jest tam kto?,Ktoś jest w domu?,Ktoś jest w domu?,0.16970967403190543,0.0,0.8093050122261047,0.9377443194389343,0.16970967403190543,0.0,0.8093050122261047,0.9377443194389343
If you say so…,Twoja wola.,Jeśli tak mówisz...,Jeśli tak mówisz...,0.06230529595015585,0.0,0.5861746668815613,0.6493923664093018,0.06230529595015585,0.0,0.5861746668815613,0.6493923664093018
"No, didn't notice a fucking thing. Didn't do a taxonomic field analysis either. I know it's an inconvenience to you, but I felt I should get the hell out of there as fast as I could.","Nie, nie zauważyłem. Wybacz, że nie przeprowadziłem wstępnej analizy taksonomicznej dla twojej wygody, ale spieprzałem, co sił w nogach.","Nie, nie zauważyłem cholernego nic. Nie przeprowadziłem też analizy taksonomicznej terenowej. Wiem, że to dla ciebie niewygoda, ale czułem, że muszę się stamtąd wydostać jak najszybciej.","No, nie zauważyłem cholernego nic. Nie przeprowadziłem też analizy taksonomicznej terenowej. Wiem, że to dla ciebie niewygoda, ale czułem, że muszę się stamtąd wydostać jak najszybciej.",0.539859321520103,0.02584145048742771,0.7724863290786743,0.75965815782547,0.5234689114868444,0.02101654884156187,0.7690945863723755,0.754468560218811
But even an arse can do the world a favor if one more enlightened tells him how.,"No, ale nawet cymbał może się przysłużyć światu. Jeśli ktoś światły powie mu, jak.","Nawet osioł może zrobić światu przysługę, jeśli jeszcze jeden oświecony mu pokaże jak.","Ale nawet osioł może zrobić światu przysługę, jeśli jeszcze jeden oświecony mu pokaże, jak to zrobić.",0.3344997429459175,0.01710885360491025,0.7782326936721802,0.8122613430023193,0.36787523437434616,0.014628063653657535,0.763862133026123,0.8352763056755066
Guess you've got everything planned out…,"Widzę, że wszystko dokładnie zaplanowałaś...",Pewnie masz już wszystko zaplanowane...,Chyba masz już wszystko zaplanowane...,0.3934690606294813,0.05372849659117709,0.7957056760787964,0.9058727025985718,0.3728103039532085,0.05372849659117709,0.8082752823829651,0.8956214785575867
"No, miss, but you know things. 'Tis our last cow, none other left in the village…","Wy, pani, znacie się na wszystkim. A to jedyna krowa we wsi...","Nie, proszę pani, ale ty dużo wiesz. To nasza ostatnia krowa, nie została już żadna inna we wsi...","No, proszę pani, ale pani wie rzeczy. To nasza ostatnia krowa, nie została żadna inna we wsi...",0.3453220544251674,0.025281168697394947,0.7971878051757812,0.7997614741325378,0.3434235039960958,0.026920508809559315,0.8083314895629883,0.7176476716995239
"Mind our--? Heh, be glad we didn't smash your snout, mutt!","Grzeczniej? Ty się ciesz, że w pysk nie dostałeś, kundlu!","Uważaj na nas - heh, ciesz się, że nie rozwaliliśmy ci pyska, kundlu!","Uważaj na nasze...? Heh, ciesz się, że nie rozwaliliśmy ci ryja, psie!",0.3112629421419804,0.020448007360218394,0.8198184370994568,0.7473247051239014,0.20272607250295516,0.020255986027125642,0.7731510400772095,0.6415870785713196
"Nabbed him, tied him up, but the guard post didn't open till dawn… so we had a few hours.","Złapałem go i związałem, ale posterunek straży otwierali dopiero o świcie, więc mieliśmy jeszcze kilka godzin.","Złapaliśmy go, związaliśmy, ale posterunek straży nie otworzył się do świtu... więc mieliśmy kilka godzin.","Złapałem go, skrępowałem, ale posterunek straży nie otworzył się aż do świtu... więc mieliśmy kilka godzin.",0.5284312505937411,0.08994987602402128,0.8678035736083984,0.9031296372413635,0.5760340408469388,0.0925159978069645,0.8762410283088684,0.8196558952331543
"Yes. Somewhere, over hill and dale…","Tak. Za siedmioma górami, za siedmioma lasami...","Tak. Gdzieś, ponad wzgórzami i dolinami...",Tak. Gdzieś ponad wzgórzami i dolinami...,0.23458935843323866,0.03455747170954952,0.7167865037918091,0.7450940012931824,0.23114489695934728,0.03455747170954952,0.7164347767829895,0.7292060852050781
"Oh, the prick…",A to kutas...,"Ach, ten dupek...","Ach, ten dupek...",0.1521209597917325,0.0,0.8155282735824585,0.6545381546020508,0.1521209597917325,0.0,0.8155282735824585,0.6545381546020508
Hope we don't have to go to this wake.,"Mam nadzieję, że nie musimy iść na tę ucztę.","Mam nadzieję, że nie musimy iść na ten pogrzeb.","Mam nadzieję, że nie musimy iść na ten pogrzeb.",0.792652564489004,0.7259795291154771,0.931077241897583,0.9021015167236328,0.792652564489004,0.7259795291154771,0.931077241897583,0.9021015167236328
Hmm… We did make quite the pair.,"Hmm... Fakt, dobrany był z nas duet.","Hmm... Myślę, że tworzyliśmy całkiem niezły duet.",Hmm... Stworzyliśmy całkiem niezły duet.,0.26056738682811265,0.039281465090051315,0.7732799649238586,0.753991425037384,0.26134794729838223,0.04282963710525157,0.7798000574111938,0.8210365772247314
Aren't you nosy!,Ale jesteś ciekawska!,Czyżbyś był ciekawski?,Czyżbyś był ciekawski?,0.33284122314424813,0.0,0.7926599979400635,0.7974473834037781,0.33284122314424813,0.0,0.7926599979400635,0.7974473834037781
"Tree bark and green moss - sup on them, you'll live!",Korę z drzew żryjcie albo i mech zielony!,Żujcie korę drzewa i zielony mech - będziecie żyć!,"Kora drzewa i zielony mech - jedz je, a przeżyjesz!",0.3732518930839978,0.028517539529041507,0.7560641765594482,0.7442429065704346,0.33840772431107236,0.025098621243978974,0.7592236399650574,0.7447371482849121
Tuirseach!,Tuirseach!,Tuirseach!,"Nie rozpoznaję tej frazy jako standardowego słowa lub zwrotu w języku angielskim. Jeśli jest to imię lub nazwisko, pozostaje ono bez zmian.",1.0,0.1778279410038923,1.0,0.9896089434623718,0.04807692307692318,0.0,0.5328578352928162,0.4760223627090454
Make it quick. I don't have all day.,Tylko szybko. Nie mam ochoty tu sterczeć.,Śpiesz się. Nie mam całego dnia.,Śpiesz się. Nie mam całego dnia.,0.18345923251034446,0.07308015504567583,0.7875877618789673,0.6789122223854065,0.18345923251034446,0.07308015504567583,0.7875877618789673,0.6789122223854065
"It's a ghost, I think… Or some other nightmare. Haunts Eldberg, near the lighthouse.","Jakiś duch, zdaje się... Albo inna zmora. Straszy na Eldbergu, koło latarni morskiej.","To chyba duch… Albo jakiś inny koszmar. Nawiedza Eldberg, w pobliżu latarni morskiej.","To duch, myślę... Albo jakiś inny koszmar. Nawiedza Eldberg, w pobliżu latarni morskiej.",0.4043778798558713,0.036362270465000714,0.809262752532959,0.8666386008262634,0.46619112920617184,0.039073802494525016,0.852724015712738,0.8602465987205505
Nay. But I'll gladly pass the honor to the next in line.,Nie. Ale chętnie oddam ten honor następnemu w kolejce.,Nie. Ale chętnie przekażę ten zaszczyt następnej osobie w kolejce.,Nie. Ale chętnie oddam ten zaszczyt następnej osobie w kolejce.,0.5589664890433,0.13747081017605653,0.8689524531364441,0.9440022706985474,0.7147728379282269,0.4518010018049224,0.9020350575447083,0.9545978903770447
Good day.,Miłego dnia życzę.,Dobrego dnia.,Dzień dobry.,0.3426977880253566,0.0,0.7892195582389832,0.9079771041870117,0.07526881720430116,0.0,0.7409771084785461,0.8356191515922546
Heard you three are planning to do some killing of your own.,"Słyszałem, że wy też macie zamiar kogoś zabić.","Słyszałem, że we trzech planujecie zabić kogoś na własną rękę.","Słyszałem, że wy trzej planujecie zrobić trochę zabijania na własną rękę.",0.4882733922988596,0.04939382737115371,0.8233789801597595,0.8323391079902649,0.45934825684808195,0.09329460218997072,0.8104449510574341,0.8329088091850281
"The ice… it's a spell. You must find the mage who cast it, destroy his staff.","Ten lód... To zaklęcie. Musisz zniszczyć kostur czarodzieja, który je rzucił.","Lód... To zaklęcie. Musisz znaleźć maga, który je rzucił, i zniszczyć jego laskę.","Lód... To zaklęcie. Musisz znaleźć maga, który je rzucił, i zniszczyć jego laskę.",0.6465938496141602,0.10120193244194395,0.8702101707458496,0.8420870900154114,0.6465938496141602,0.10120193244194395,0.8702101707458496,0.8420870900154114
No. I'll go to Kaer Morhen.,Nie. Jadę do Kaer Morhen.,Nie. Pojadę do Kaer Morhen.,No. Pójdę do Kaer Morhen.,0.8022893670289587,0.28574404296988,0.912441074848175,0.9569966197013855,0.6887433043392795,0.26591479484724945,0.8626347780227661,0.9013533592224121
See no point lendin' credence to gossip.,Mnie się zdaje że nie ma co wierzyć w takie plotki.,Nie widzę sensu w dawaniu wiary plotkom.,Nie widzę sensu dawać wiary plotkom.,0.17641321895511589,0.018653567503517977,0.7403612732887268,0.8915997743606567,0.17359140517035254,0.0,0.7504062056541443,0.8989438414573669
I know the smell. A mushroom - mardroeme.,Znam ten zapach. Mardroeme.,"Wiem, co to za zapach. Grzyb - maślak.",Rozpoznaję ten zapach. Grzyb - mardroeme.,0.26569640373806236,0.02777619034011792,0.75981205701828,0.6799432039260864,0.6355612191026164,0.08633400213704504,0.7807450890541077,0.8376546502113342
