en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
I'm a witcher. Could go with you and help.|Jestem wiedźminem, mogę pójść tam z wami.|"""Jestem wiedźminem. Mogę iść z tobą i pomóc.""

To tłumaczenie oddaje znaczenie oryginalnego zdania, które brzmi: ""I'm a witcher. Could go with you and help."" W języku polskim używamy słowa ""wiedźmin"" zamiast ""witcher"", ponieważ jest to polskie określenie postaci z serii książek Andrzeja Sapkowskiego oraz gier komputerowych."|"Tłumaczenie tego zdania na język polski brzmi:

""Jestem wiedźminem. Mogę pójść z tobą i pomóc.""

To zdanie jest często używane przez postać Geralta z Rivii, głównego bohatera serii książek Andrzeja Sapkowskiego oraz gier komputerowych ""Wiedźmin"". Wyraża ono gotowość do pomocy i towarzyszenia osobie, która potrzebuje wsparcia."|Jestem wiedźminem. Mogę pójść z tobą i pomóc.|"""Jestem wiedźminem. Mogę pójść z tobą i pomóc."""|Jestem wiedźminem. Mogę pójść z tobą i pomóc.|"Oto tłumaczenie podanego zdania na język polski:

""Jestem wiedźminem. Mogę iść z tobą i pomóc.""

To zdanie zostało przetłumaczone dosłownie, zachowując znaczenie oryginału. Warto zauważyć, że słowo ""witcher"" odnosi się do postaci z serii gier komputerowych oraz książek Andrzeja Sapkowskiego, gdzie ""witcher"" to osoba specjalnie szkolona do walki z potworami i innymi nadprzyrodzonymi istotami. W języku polskim termin ten jest używany bezpośrednio, nie ma potrzeby tłumaczenia go na inne określenie."|Jestem wiedźminem. Mogę pójść z tobą i pomóc.
Thank you once more.|Dziękuję wam raz jeszcze.|"""Dziękuję jeszcze raz.""

To tłumaczenie jest dosłowne i oddaje znaczenie oryginalnego angielskiego zdania. ""Thank you once more"" oznacza ""dziękuję jeszcze raz"", a ""once more"" w tym kontekście można przetłumaczyć jako ""jeszcze raz""."|"Tłumaczenie na język polski: ""Dziękuję raz jeszcze.""

To wyrażenie jest używane, gdy chcemy ponownie podziękować komuś za coś, co już wcześniej doceniliśmy lub za co byliśmy wdzięczni. Jest to grzeczne i uprzejme sposób wyrażania wdzięczności, często stosowane w sytuacjach formalnych lub nieformalnych, gdy chcemy okazać szczególną wdzięczność."|Dziękuję jeszcze raz.|"""Dziękuję jeszcze raz."""|Dziękuję jeszcze raz.|"Podane zdanie ""Thank you once more"" w tłumaczeniu na język polski brzmi:

""Dziękuję raz jeszcze.""

To wyrażenie jest używane, gdy chcemy ponownie podziękować komuś za coś, często w sytuacji, gdy już wcześniej dziękowaliśmy tej osobie. Jest to grzeczne i uprzejme sposób wyrażenia wdzięczności."|Jeszcze raz dziękuję.
You said the creature wants revenge. Why? For what?|Dlaczego powiedzieliście, że ta istota mści się na was?|"""Powiedziałeś, że stworzenie pragnie zemsty. Dlaczego? Za co?""

To zdanie zostało przetłumaczone dosłownie z języka angielskiego na polski. Zawiera ono pytania retoryczne skierowane do osoby, która wcześniej wyjaśniała motywację stworzenia do zemsty. Pytania te mają na celu uzyskanie dodatkowych informacji lub wyjaśnień dotyczących przyczyny tego pragnienia zemsty."|"Tłumaczenie na polski: ""Powiedziałeś, że to stworzenie chce zemsty. Dlaczego? Za co?""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, zachowując pytanie o motywację i przyczynę pragnienia zemsty przez wspomniane stworzenie."|Powiedziałeś, że stworzenie chce zemsty. Dlaczego? Za co?|"""Dlaczego powiedziałeś, że stworzenie pragnie zemsty? Za co?"""|Dlaczego powiedziałeś, że stworzenie chce zemsty? Za co?|"Oto tłumaczenie podanego zdania na język polski:

""Powiedziałeś, że stworzenie pragnie zemsty. Dlaczego? Za co?""

To zdanie jest poprawnym tłumaczeniem oryginalnego angielskiego zdania ""You said the creature wants revenge. Why? For what?"" na język polski. Zachowuje ono znaczenie i strukturę gramatyczną oryginału, jednocześnie brzmiąc naturalnie w języku polskim."|Dlaczego powiedziałeś, że stworzenie chce zemsty? Za co?
He's safe where he is, with the baron - least I think so. I'll get him once I know why Ciri went to Novigrad, what she did there… Still a chance I might find her there.|U Barona jest bezpieczny. Wrócę po niego, kiedy ustalę, co Ciri robiła w Novigradzie. I czy przypadkiem jeszcze jej tam nie ma.|"""Jest bezpieczny tam, gdzie jest, z baronem - myślę przynajmniej. Dopiero kiedy dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż mam szansę znaleźć ją w tym miejscu.""

To tłumaczenie oddaje sens oryginalnego tekstu w języku angielskim, zachowując jego główne myśli i intencje. Należy jednak pamiętać, że tłumaczenia mogą nie być dosłowne i często wymagają pewnej interpretacji oraz dostosowania do kontekstu językowego i kulturowego docelowego języka."|"Tłumaczenie na język polski:

""Jest bezpieczny tam, gdzie jest, z baronem - przynajmniej tak myślę. Dopiero kiedy dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż mam szansę znaleźć ją w tym mieście.""

To tłumaczenie oddaje sens oryginalnego tekstu, uwzględniając kontekst i styl wypowiedzi postaci."|Jest bezpieczny tam, gdzie jest, z baronem - przynajmniej tak myślę. Dostanę go, kiedy dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż mam szansę znaleźć ją w Novigradzie.|"""Jest bezpieczny tam, gdzie jest, z baronem - myślę przynajmniej. Dopiero kiedy dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż mam szansę znaleźć ją w tym miejscu."""|Jest bezpieczny tam, gdzie jest, z baronem - przynajmniej tak sądzę. Dopadnę go, kiedy dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż jest szansa, że znajdę ją właśnie tam.|"""Jest bezpieczny tam, gdzie jest, z baronem - przynajmniej tak myślę. Dopadnę go, kiedy tylko dowiem się, dlaczego Ciri pojechała do Novigradu i co tam robiła... Wciąż mam szansę znaleźć ją w tym mieście."""|Jest bezpieczny tam, gdzie jest, z baronem - przynajmniej tak sądzę. Dopadnę go, kiedy dowiem się, dlaczego Ciri pojechała do Novigradu, co tam robiła... Wciąż mam szansę znaleźć ją w Novigradzie.
Geralt?|Geralt?|"""Geralt?""

To słowo jest już w języku polskim, ponieważ Geralt to główny bohater serii książek ""Wiedźmin"" autorstwa Andrzeja Sapkowskiego. W tych książkach i opartych na nich adaptacjach (np. grach komputerowych i serialu Netflix), Geralt z Rivii jest znanym wiedźminem, który zajmuje się odpłatnym zabijaniem potworów zagrażających ludziom."|"""Geralt?"" to pytanie, które w języku polskim brzmi dokładnie tak samo jak w oryginalnym tekście. Jest to imię głównego bohatera serii książek ""Wiedźmin"" autorstwa Andrzeja Sapkowskiego oraz popularnej gry komputerowej o tej samej nazwie. W kontekście tych dzieł, ""Geralt"" odnosi się do postaci wiedźmina Geralta z Rivii.

Jeśli chodzi o tłumaczenie tego słowa na inny język, to w przypadku angielskiego mogłoby ono pozostać bez zmian jako ""Geralt"", ponieważ jest to imię własne i nie ma potrzeby tłumaczenia go dosłownie. Jednakże, jeśli miałoby być użyte w innym języku, należałoby sprawdzić, czy istnieje odpowiednik fonetyczny lub znaczeniowy dla tego imienia w danym języku."|Geralt?|Geralt?|Geralt|"Podane zdanie ""Geralt?"" jest już w języku polskim. Nie ma potrzeby tłumaczenia go z powrotem na polski, ponieważ jest to imię głównego bohatera serii książek Andrzeja Sapkowskiego oraz popularnej gry komputerowej ""Wiedźmin"". W języku polskim brzmi ono dokładnie tak samo:

""Geralt""

To imię wiedźmina Geralta z Rivii, postaci znanej i lubianej przez wielu czytelników i graczy."|Geralt?
Head through the door and you'll see the pier. Be careful, it's slippery.|Za tymi drzwiami jest wyjście na pomost. Uważaj tylko, bo śliski.|"""Przejdź przez drzwi i zobaczysz molo. Uważaj, jest śliskie."""|"Tłumaczenie tego zdania na język polski brzmi:

""Wystaw głowę za drzwi i zobaczysz molo. Uważaj, jest ślisko.""

To popularne powiedzenie w języku angielskim, które ostrzega kogoś przed czymś lub informuje o jakiejś sytuacji. W tym przypadku osoba jest zachęcana do wyjrzenia przez drzwi, aby zobaczyć molo (pomost nad wodą), ale jednocześnie jest ostrzeżona, że nawierzchnia może być śliska, co wymaga ostrożności podczas poruszania się po niej."|Wystaw głowę przez drzwi i zobaczysz molo. Uważaj, jest śliskie.|"""Przejdź przez drzwi i zobaczysz molo. Uważaj, jest śliskie."""|Przejdź przez drzwi, a zobaczysz molo. Uważaj, jest śliskie.|"Przetłumaczone zdanie na język polski:

""Przejdź przez drzwi i zobaczysz molo. Uważaj, jest ślisko.""

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, zachowując jego sens i strukturę gramatyczną."|Przejdź przez drzwi i zobaczysz molo. Uważaj, jest śliskie.
Mean there've been those who've tried to defeat him?|Znaczy, że byli już tacy, którzy próbowali go pokonać?|"""Czy byli tacy, którzy próbowali go pokonać?""

To zdanie w języku polskim brzmi następująco:

""Czy byli tacy, którzy próbowali go pokonać?""

Wyjaśnienie krok po kroku:

1. ""Mean"" - W tym kontekście słowo ""mean"" oznacza ""być"".
   - W języku polskim używamy czasownika ""być"" w odpowiedniej formie.

2. ""there've"" - To jest skrócona forma od ""there have"".
   - W języku polskim użyjemy ""byli"", które jest formą przeszłą liczby mnogiej czasownika ""być"".

3. ""been"" - Jest to imiesłów bierny czasu przeszłego od czasownika ""to be"".
   - W języku polskim nie ma bezpośredniego odpowiednika tej formy, ale można to wyrazić przez dodanie ""którzy"" do czasownika ""być"".

4. ""those who"" - To jest zaimek wskazujący złożony z dwóch części.
   - W języku polskim użyjemy ""ci"", które jest zaimkiem osobowym w celowniku liczby mnogiej.

5. ""have tried"" - To jest czas przeszły niedokonany (Past Perfect) od czasownika ""try"".
   - W języku polskim użyjemy ""próbowali"", co jest formą czasu przeszłego liczby mnogiej czasownika ""próbować"".

6. ""to defeat him"" - To jest bezokolicznik, który opisuje czynność.
   - W języku polskim użyjemy ""pokonać go"".

Łącząc te elementy, otrzymujemy pełne zdanie w języku polskim:

""Czy byli tacy, którzy próbowali go pokonać?"""|"Tłumaczenie tego zdania na język polski brzmi: ""Czy byli tam tacy, którzy próbowali go pokonać?""

Wyjaśnienie krok po kroku:

1. ""Mean"" w tym kontekście oznacza ""czy"", ponieważ jest to pytanie.
2. ""there've been"" to forma czasownika ""to be"" (być) w czasie Present Perfect, co w języku polskim odpowiada konstrukcji ""byli"".
3. ""those who"" to ""tacy, którzy"".
4. ""have tried"" to ""próbowali"".
5. ""to defeat him"" to ""go pokonać"", gdzie ""him"" zamienia się na ""go"" zgodnie z zasadami gramatycznymi języka polskiego.

Dlatego całe zdanie w języku polskim brzmi: ""Czy byli tam tacy, którzy próbowali go pokonać?"""|Czy byli tacy, którzy próbowali go pokonać?|"""Czy byli tacy, którzy próbowali go pokonać?"""|Czy tam byli tacy, którzy próbowali go pokonać?|"Oto tłumaczenie tego zdania na język polski:

""Czy byli tacy, którzy próbowali go pokonać?""

To zdanie jest nieco niejasne w oryginalnym kontekście, ale można je zinterpretować jako pytanie o to, czy ktokolwiek próbował zwyciężyć lub pokonać jakąś osobę lub grupę. W tym tłumaczeniu przyjęto, że chodzi o pojedynczą osobę, ale w rzeczywistości znaczenie może się różnić w zależności od kontekstu, w którym zostało użyte."|Czy byli tacy, którzy próbowali go pokonać?
The very devil we speak of. Never thought we'd meet so soon.|Oto i wilk, o którym mowa. Nie myślałem, że tak szybko cię poznam.|"""Sam diabeł, o którym mówimy. Nigdy nie myślałem, że spotkamy się tak szybko.""

To tłumaczenie zachowuje oryginalne znaczenie i strukturę zdania w języku angielskim. Warto zauważyć, że w języku polskim często używamy frazy ""sam diabeł"" jako wyrażenia idiomatycznego, które może być użyte w podobnym kontekście jak w tym cytacie."|"Tłumaczenie tego zdania na język polski brzmi:

""O diable mowa! Nigdy nie myśleliśmy, że spotkamy się tak szybko.""

To popularne powiedzenie używane w języku angielskim, które wyraża zaskoczenie lub niespodziewane spotkanie z kimś lub czymś, o czym właśnie się rozmawiało. W języku polskim odpowiednikiem tego wyrażenia może być ""A to ci niespodzianka!"" lub ""No proszę, a to dopiero przypadek!"" użyte w podobnym kontekście."|Sam diabeł, o którym mówimy. Nigdy nie sądziliśmy, że spotkamy się tak szybko.|"""Sam diabeł, o którym mówimy. Nigdy nie myślałem, że spotkamy się tak szybko."""|Sam diabeł, o którym mówimy. Nigdy nie sądziliśmy, że spotkamy się tak szybko.|"Oto tłumaczenie tego zdania na język polski:

""Sam diabeł, o którym mówimy. Nigdy nie sądziliśmy, że spotkamy się tak szybko.""

To zdanie jest idiomatyczne i może być trudne do dosłownego przekładu, ponieważ zawiera elementy kulturowe specyficzne dla języka angielskiego. W tym kontekście ""diabeł"" jest używany jako wyrażenie emocjonalne lub przenośnia, a nie w sensie religijnym czy dosłownym. Znaczenie ogólne to zaskoczenie lub niespodzianka związana ze spotkaniem kogoś lub czegoś wcześniej niż się spodziewano."|Sam diabeł, o którym mówimy. Nigdy nie sądziliśmy, że spotkamy się tak szybko.
Thought you might object…|Myślałem, że będziesz protestować...|"""Myślałem, że możesz się sprzeciwić...""

To tłumaczenie odzwierciedla znaczenie oryginalnego zdania w języku angielskim. Warto zauważyć, że w języku polskim często używamy bardziej bezpośrednich form wyrażania myśli, takich jak ""Sądziłem, że możesz mieć obiekcje..."" lub po prostu ""Obawiałem się, że możesz się nie zgodzić..."". Jednak to tłumaczenie stara się zachować sens i ton oryginalnego zdania."|"Tłumaczenie tego zdania na język polski brzmi: ""Myślałem, że możesz mieć zastrzeżenia...""

To zdanie jest często używane w sytuacjach, gdy ktoś przewiduje potencjalne obiekcje lub sprzeciwy drugiej osoby i chce je uprzedzić. Może być stosowane w różnych kontekstach, od formalnych rozmów biznesowych po nieformalne dyskusje między przyjaciółmi."|Myślałem, że możesz się sprzeciwić...|"""Myślałem, że możesz się sprzeciwić..."""|Myślałem, że możesz się sprzeciwić...|"Oto tłumaczenie podanego zdania na język polski:

""Myślałem, że możesz się sprzeciwić...""

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim. Warto zauważyć, że w języku polskim często używamy formy ""myślałem"", a nie ""thought"" (które jest bardziej formalne), aby wyrazić tę samą myśl lub intencję."|Myślałem, że możesz się sprzeciwić...
Ughh. One more knee-slapper like that and you're goin' for a swim with 'em.|Mhm. Jeszcze jeden taki suchar i pójdziesz pływać z nimi.|"""Ughh. Jeszcze jeden taki żart z kolanem i pójdziesz popływać z nimi.""

To tłumaczenie oddaje sens oryginalnego zdania, choć może nie być dosłowne w każdym szczególe. W języku polskim wyrażenie ""knee-slapper"" jest trudne do bezpośredniego przetłumaczenia, ale ""żart z kolanem"" wydaje się najbliższym odpowiednikiem, sugerującym dowcip oparty na uderzeniu lub klepnięciu w kolano. ""Pójść popływać z nimi"" to idiomatyczne wyrażenie oznaczające konfrontację fizyczną lub walkę."|"Tłumaczenie tego zdania na język polski brzmi:

""Uff. Jeszcze jeden taki żart z kolanem i pójdziesz popływać z nimi.""

To zdanie jest potoczne i może być używane w nieformalnych sytuacjach, gdy ktoś opowiada dowcip lub robi coś, co inni uznają za zabawne lub irytujące. Wyraża ono lekką irytację lub przesadną reakcję na powtarzający się żart lub zachowanie."|Ech. Jeszcze jeden taki cios w kolano i pójdziesz z nimi popływać.|"""Uch. Jeszcze jeden taki żart z kolanem i pójdziesz z nimi popływać."""|Ech. Jeszcze jeden taki żart z kolanem i pójdziesz z nimi popływać.|"Oto tłumaczenie tego zdania na język polski:

""Uff. Jeszcze jeden taki żart z kolanem i pójdziesz popływać z nimi.""

To zdanie jest potoczne i nieformalne, używane w sytuacji, gdy ktoś opowiada dowcip lub robi coś śmiesznego, a rozmówca reaguje z lekkim irytacją lub zaskoczeniem. ""Knee-slapper"" to idiomatyczne określenie na żart, który wywołuje nagły ruch kolana (np. ze śmiechu). ""Going for a swim"" może oznaczać dosłowne pływanie lub metaforycznie - bycie przytłoczonym lub zdominowanym przez coś."|Ech. Jeszcze jeden taki kopniak w kolano i pójdziesz z nimi popływać.
