en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
I can't… I'm dead. They killed me.|Nie mogę... Zostałem zabity.|"""Nie mogę... Jestem martwy. Zabili mnie.""

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, zachowując jego emocjonalny wydźwięk i strukturę gramatyczną."|"Tłumaczenie tego zdania na język polski brzmi:

""Nie mogę... Jestem martwy. Zabili mnie.""

To zdanie wyraża skrajną rozpacz i bezradność, sugerując, że osoba wypowiadająca te słowa czuje się całkowicie pokonana i pozbawiona nadziei."|Nie mogę... Jestem martwy. Zabili mnie.|"""Nie mogę... Jestem martwy. Zabili mnie."""|Nie mogę... Jestem martwy. Zabili mnie.|"Przetłumaczone zdanie na język polski:

""Nie mogę... Jestem martwy. Zabili mnie.""

To tłumaczenie zachowuje znaczenie oryginalnego zdania w języku angielskim, oddając jego emocjonalny wydźwięk i kontekst sytuacyjny."|Nie mogę... Jestem martwy. Zabili mnie.
Didn't see any honor in what happened at Crach's castle. That was a massacre, plain and simple.|W tym, co się stało na zamku Cracha, nie ma żadnego honoru. To była zwykła rzeź.|"""Nie widziałem żadnego honoru w tym, co wydarzyło się w zamku Cracha. To była masakra, po prostu."""|"""Nie widział w tym żadnego honoru, co się wydarzyło w zamku Cracha. To była rzeź, zwyczajna rzeź."""|Nie widziałem w tym żadnego honoru, co się wydarzyło w zamku Cracha. To była masakra, po prostu.|"""Nie widziałem w tym żadnego honoru, co wydarzyło się w zamku Cracha. To była masakra, zwyczajna i prosta."""|Nie widziałem w tym żadnego honoru. To była rzeź, zwyczajna rzeź.|"""Nie widziałem żadnego honoru w tym, co wydarzyło się w zamku Cracha. To była masakra, zwyczajna i prosta.""

To tłumaczenie oddaje sens oryginalnego zdania, zachowując jego emocjonalny wydźwięk i bezpośredniość wyrażenia. W języku polskim użyto słowa ""masakra"", które jest odpowiednikiem angielskiego ""massacre"" i równie skutecznie oddaje dramatyzm opisywanych wydarzeń."|Nie widziałem w tym żadnego honoru. To była rzeź, zwyczajna rzeź.
I'll see what I can do. Wanna talk to your sister, first off.|Zobaczę, co da się zrobić. Na początek chcę porozmawiać z twoją siostrą.|"""Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą?""

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim, uwzględniając kontekst i intencję mówiącego. Zdanie to sugeruje, że osoba mówiąca jest skłonna podjąć jakieś działanie, ale chciałaby najpierw omówić sprawę z kimś innym (w tym przypadku z siostrą rozmówcy)."|"Tłumaczenie tego zdania na język polski brzmi:

""Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą?""

Wyjaśnienie krok po kroku:

1. ""I'll see what I can do."" - To zdanie można przetłumaczyć jako ""Zobaczę, co mogę zrobić.""
   - ""I'll see"" oznacza ""zobaczę"" (forma czasu przyszłego)
   - ""what I can do"" oznacza ""co mogę zrobić""

2. ""Wanna talk to your sister, first off."" - To zdanie składa się z dwóch części:
   - ""Wanna"" jest potocznym skrótem od ""want to"", czyli ""chcę"" lub ""chcesz""
   - ""talk to your sister"" oznacza ""porozmawiać ze swoją siostrą""
   - ""first off"" to wyrażenie oznaczające ""przede wszystkim"" lub ""najpierw""

Łącząc te elementy, otrzymujemy pełne tłumaczenie:

""Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą?""

To zdanie sugeruje, że osoba mówiąca chce pomóc, ale najpierw chce porozmawiać z siostrą rozmówcy."|Zobaczę, co mogę zrobić. Najpierw chciałbym porozmawiać z twoją siostrą.|"""Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać z moją siostrą?"""|Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą?|"Oto tłumaczenie tego zdania na język polski:

""Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą.""

To zdanie zawiera dwie części:
1. ""I'll see what I can do"" - ""Zobaczę, co mogę zrobić""
2. ""Wanna talk to your sister, first off"" - ""Chcesz najpierw porozmawiać ze swoją siostrą""

Druga część zdania może być nieco myląca w kontekście, ponieważ słowo ""wanna"" jest potocznym skrótem od ""want to"", ale w tym kontekście lepszym tłumaczeniem byłoby ""Czy chcesz"". Jednak w mowie potocznej i nieformalnej, takie tłumaczenie jest akceptowalne."|Zobaczę, co mogę zrobić. Chcesz najpierw porozmawiać ze swoją siostrą.
Buyin' or leavin'?|Kupujecie, czy nie?|"""Kupowanie czy sprzedawanie?""

To wyrażenie w języku angielskim jest używane w kontekście rynków finansowych, szczególnie giełdy papierów wartościowych. Oznacza ono pytanie o to, czy inwestor planuje kupować akcje (buy) lub sprzedawać je (sell). Jest to potoczne określenie używane przez traderów i inwestorów do szybkiego przekazania informacji o ich zamiarach dotyczących transakcji na rynku."|"Tłumaczenie tego angielskiego wyrażenia na język polski to:

""Kupowanie czy zostawianie?""

To pytanie może być używane w różnych kontekstach, na przykład gdy ktoś musi podjąć decyzję między zakupem czegoś a pozostawieniem tego w obecnym stanie. Może dotyczyć zarówno przedmiotów materialnych, jak i niematerialnych (np. usług, umiejętności)."|Kupowanie czy odchodzenie?|Kupowanie czy sprzedawanie?|Kupowanie czy zostawianie?|"Podane zdanie ""Buyin' or leavin'"" można przetłumaczyć na język polski jako:

""Kupowanie czy odchodzenie?""

To zdanie jest pytaniem, które może być używane w kontekście biznesowym lub marketingowym, sugerując wybór między zakupem produktu lub usługi a rezygnacją z nich. Może też odnosić się do decyzji o pozostaniu klientem lub zmianie dostawcy."|Kupowanie czy zostawianie?
I've nothin' left in this life…|Nic mi już nie zostało...|"""Nie mam już nic w tym życiu..."""|"Tłumaczenie tego zdania na język polski brzmi: ""Nie mam już nic w tym życiu..."".

To wyrażenie jest często używane w kontekście emocjonalnym, gdy ktoś czuje się zrozpaczony lub bezradny w obliczu trudnej sytuacji życiowej. Może odnosić się do utraty bliskiej osoby, pracy, zdrowia lub nadziei. Jest to potoczne i nieco kolokwialne wyrażenie, które może być używane w mowie codziennej lub w literaturze dla oddania silnych emocji."|Nie mam już nic w tym życiu...|"""Nie mam już nic w tym życiu..."""|Nie mam już nic w tym życiu...|"Oto tłumaczenie tego zdania na język polski:

""Nie mam już nic w tym życiu...""

To tłumaczenie zachowuje znaczenie oryginalnego zdania, wyrażając uczucie braku lub utraty czegoś ważnego w życiu osoby mówiącej. Warto zauważyć, że w języku angielskim użycie potrójnego apostrofu (nothin') jest formą kontrakcji słowa ""nothing"", co oznacza ""nic"". W języku polskim nie ma dokładnego odpowiednika tej formy, ale sens zdania pozostaje ten sam."|Nie mam już nic w tym życiu...
The bodies - where were they found?|Gdzie znaleziono ciała?|"""Gdzie znaleziono ciała?""

To tłumaczenie odnosi się do pytania ""The bodies - where were they found?"", które w języku polskim brzmi ""Gdzie znaleziono ciała?"". Pytanie to dotyczy lokalizacji, w której odkryto zwłoki lub ciała osób."|"Tłumaczenie tego zdania na język polski brzmi:

""Ciała - gdzie je znaleziono?""

To pytanie może być użyte w różnych kontekstach, na przykład w śledztwie kryminalnym lub w dyskusji o miejscu odnalezienia zwłok. W zależności od sytuacji, można też użyć innych form pytających, takich jak ""Gdzie zostały znalezione ciała?"" lub ""W którym miejscu odnaleziono ciała?""."|Ciała - gdzie je znaleziono?|"""Gdzie znaleziono ciała?"""|Ciała - gdzie je znaleziono?|"Oto tłumaczenie podanego zdania na język polski:

""Ciała - gdzie je znaleziono?""

To zdanie jest pytaniem, które może być użyte w kontekście kryminalnym lub medycznym, aby zapytać o miejsce odnalezienia zwłok. W języku polskim często używa się sformułowania ""gdzie je znaleziono"", co oddaje sens oryginalnego angielskiego zdania."|Ciała - gdzie je znaleziono?
Hm, a nekker hunting alone? You rarely see that.|Hm, nekkery prawie nigdy nie polują samotnie...|"""Hm, samotne polowanie na nekkera? Rzadko się to widuje."""|"""Hm, polowanie na nekkery w pojedynkę? Rzadko się to widzi."""|Hm, a polowanie na nekkery w pojedynkę? Rzadko się to widzi.|"""Hm, polowanie na nekkera w pojedynkę? Rzadko się to widuje."""|Hm, polowanie na nekkery w pojedynkę? Rzadko się to widuje.|"Oto tłumaczenie tego zdania na język polski:

""Hm, samotne polowanie na nekkery? Rzadko się to widuje.""

To zdanie wyraża zaskoczenie lub zdziwienie mówiącego faktem, że ktoś poluje na nekkery (prawdopodobnie w kontekście gry lub opowieści fantasy) samotnie. Mówiący sugeruje, że jest to niezwykła sytuacja, którą rzadko można zaobserwować."|Hm, polowanie na nekkery w pojedynkę? Rzadko się to widuje.
You? Yet another an Craite lackey?|Ty? Kolejny sługa an Craite?|"""Ty? Jeszcze jeden sługus Craita?""

To tłumaczenie odzwierciedla znaczenie oryginalnego zdania w języku angielskim, zachowując jego ton i strukturę. Warto zauważyć, że ""Craite"" prawdopodobnie jest imieniem lub nazwiskiem, które nie zostało przetłumaczone dosłownie, ponieważ nie ma bezpośredniego odpowiednika w języku polskim. Słowo ""sługus"" jest użyte jako potoczne określenie osoby podporządkowanej komuś innemu, co oddaje sens słowa ""lackey"" w tym kontekście."|"Tłumaczenie tego zdania na język polski brzmi: ""Ty? Jeszcze jeden lokaj z Craite?""

Warto zauważyć, że to zdanie zawiera pewne niejasności i może być nieco mylące. Słowo ""Craite"" wydaje się być nazwiskiem lub nazwą miejsca, ale bez dodatkowego kontekstu trudno jest określić dokładne znaczenie. Ponadto, słowo ""lackey"" (lokaj) w tym kontekście może oznaczać osobę pracującą dla kogoś lub coś innego, co sugeruje pewną ironię lub pogardę wobec tej osoby.

Jeśli chodzi o samo tłumaczenie, to jest ono dosłowne i oparte na podanych słowach. Jednakże, aby lepiej zrozumieć intencję mówiącego, potrzebny byłby szerszy kontekst lub dodatkowe informacje."|Ty? Jeszcze jeden lokaj na Craite?|"""Ty? Jeszcze jeden sługus Craita?"""|Ty? Jeszcze jeden lokaj z Craite?|"Oto tłumaczenie podanego zdania na język polski:

""Ty? Jeszcze jeden lokaj z Craite?""

To zdanie wydaje się być wypowiedzią pełną sarkazmu lub irytacji, sugerującą, że osoba mówiąca jest kolejnym przedstawicielem jakiejś grupy lub organizacji o nazwie ""Craite"". Słowo ""lokaj"" może odnosić się do kogoś, kto jest postrzegany jako podporządkowany lub posłuszny tej grupie."|Ty? Jeszcze jeden lokaj Craite'a?
Time for your next challenge. If you don't fear fighting a champion, Olaf awaits you on An Skellig.|Czas na kolejne wyzwanie. Jeśli nie boisz się pojedynku z mistrzem, Olaf będzie czekał na ciebie na An Skellig.|"""Czas na Twoje kolejne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na Ciebie na An Skellig.""

To tłumaczenie oddaje oryginalny tekst w języku angielskim, zachowując jego sens i strukturę gramatyczną. Warto zauważyć, że ""An Skellig"" to nazwa własna, która pozostaje bez zmian w tłumaczeniu."|"Tłumaczenie na język polski:

""Czas na Twoje kolejne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na Ciebie na An Skellig.""

To tłumaczenie zachowuje sens oryginalnego zdania w języku angielskim, uwzględniając kontekst gry lub opowieści, do której się odnosi. Warto zauważyć, że ""An Skellig"" to nazwa własna i pozostaje nieprzetłumaczona."|Czas na twoje kolejne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na ciebie na An Skellig.|Czas na twoje kolejne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na ciebie na An Skellig.|Czas na twoje następne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na ciebie na An Skellig.|Czas na Twoje następne wyzwanie. Jeśli nie boisz się stawić czoła mistrzowi, Olaf czeka na Ciebie na An Skellig.|Czas na twoje następne wyzwanie. Jeśli nie boisz się walczyć z mistrzem, Olaf czeka na ciebie na An Skellig.
Where'd you get this mask?|Skąd masz tę Maskę?|"""Skąd wziąłeś tę maskę?""

To tłumaczenie odzwierciedla dosłowne znaczenie oryginalnego zdania, zachowując jego strukturę i intencję. W języku polskim pytanie to jest zadawane w sposób bezpośredni, podobnie jak w języku angielskim, i dotyczy pochodzenia lub miejsca zakupu maski."|"Tłumaczenie zdania ""Where'd you get this mask?"" na język polski brzmi:

""Skąd wziąłeś tę maskę?""

To pytanie jest często używane, gdy ktoś chce dowiedzieć się, skąd dana osoba ma jakąś maskę lub inny przedmiot. W tym przypadku mówimy o masce, która może być używana w różnych kontekstach - od ochronnej po dekoracyjną czy teatralną. Pytanie to może dotyczyć zarówno miejsca zakupu, jak i sposobu pozyskania maski (np. wykonania jej samodzielnie)."|Skąd wziąłeś tę maskę?|Skąd wziąłeś tę maskę?|Skąd wziąłeś tę maskę?|Skąd wziąłeś tę maskę?|Skąd wziąłeś tę maskę?
Pretty sure you can handle this fine without me.|Widzę, że poradzicie sobie sami...|"""Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie."""|"Tłumaczenie tego zdania na język polski brzmi:

""Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie.""

To zdanie wyraża przekonanie mówiącego, że dana osoba jest w stanie samodzielnie poradzić sobie z jakąś sytuacją lub zadaniem. Może być użyte jako forma wsparcia lub zachęty dla kogoś, kto może czuć się niepewnie lub potrzebować dodatkowych sił."|Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie.|"""Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie."""|Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie.|"Oto tłumaczenie tego zdania na język polski:

""Jestem prawie pewien, że poradzisz sobie z tym bez problemu beze mnie.""

To tłumaczenie oddaje znaczenie oryginalnego zdania w języku angielskim. Zawiera ono wyrażenie pewności („pretty sure”) oraz sugestię, że dana osoba może sobie poradzić samodzielnie (""you can handle this fine without me""). Warto zauważyć, że w języku polskim użyto bardziej formalnego tonu niż w oryginalnym zdaniu angielskim, które ma nieco swobodniejszy charakter."|Jestem pewien, że poradzisz sobie z tym bez problemu beze mnie.
I returned the sword, but nothing's changed. It's not his brother's ghost that haunts him, tortures him.|To nie duch brata go prześladuje. Zwróciłem miecz i nic się nie zmieniło.|"""Zwróciłem miecz, ale nic się nie zmieniło. To nie duch jego brata go nęka i dręczy.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, zachowując przy tym jego strukturę gramatyczną i znaczeniową w języku polskim."|"Tłumaczenie na język polski:

""Zwróciłem miecz, ale nic się nie zmieniło. To nie duch brata go nawiedza i dręczy.""

To tłumaczenie zachowuje sens oryginalnego zdania w języku angielskim, oddając jego znaczenie w sposób zrozumiały dla polskiego czytelnika."|Zwróciłem miecz, ale nic się nie zmieniło. To nie duch jego brata go nęka, dręczy.|"""Zwróciłem miecz, ale nic się nie zmieniło. To nie duch jego brata go nęka, dręczy."""|Zwróciłem miecz, ale nic się nie zmieniło. To nie duch jego brata go nęka, dręczy.|"Oto tłumaczenie podanego zdania na język polski:

""Zwróciłem miecz, ale nic się nie zmieniło. To nie duch brata go nawiedza i dręczy.""

To tłumaczenie zachowuje znaczenie oryginalnego zdania w języku angielskim, oddając jego sens i strukturę gramatyczną w języku polskim."|Zwróciłem miecz, ale nic się nie zmieniło. To nie duch jego brata go nęka, dręczy.
That's how ye earn respect in Skellige, Geralt. That's exactly how!|Tak się zdobywa uznanie na Skellige, Geralt. Właśnie tak!|"""Tak zyskuje się szacunek w Skellige, Geralt. Dokładnie tak!""

To zdanie jest już w języku polskim i pochodzi z serii gier ""Wiedźmin"", stworzonej przez CD Projekt Red. Jest to dialog między postacią gracza (Geraltem) a jedną z bohaterek drugoplanowych. Wypowiedź ta odnosi się do sposobu, w jaki należy postępować w Skellige, aby zyskać szacunek mieszkańców tego regionu."|"Tłumaczenie tego zdania na język polski brzmi:

""Tak zarabiasz szacunek w Skellige, Geralcie. Dokładnie tak!""

To zdanie pochodzi z gry ""Wiedźmin 3: Dziki Gon"", a dokładniej z dialogu między postacią gracza (Geraltem) a jednym z bohaterów niezależnych w Skellige. Jest to przykład lokalnego slangu i humoru charakterystycznego dla tej części świata przedstawionego w grze."|Tak zyskujesz szacunek w Skellige, Geralt. Dokładnie tak!|"""Tak zyskujesz szacunek w Skellige, Geralt. Dokładnie tak!"""|Tak zyskujesz szacunek w Skellige, Geralt. Dokładnie tak!|"Oto tłumaczenie podanego zdania na język polski:

""Tak zyskujesz szacunek w Skellige, Geralcie. Dokładnie tak!""

To zdanie pochodzi z gry ""Wiedźmin 3: Dziki Gon"", a dokładniej z dialogu między Geraltem a jednym z bohaterów niezależnych w Skellige. Jest to charakterystyczny przykład stylu mowy używanego przez niektóre postacie w grze, który może zawierać archaizmy i regionalne nawiązania."|Tak zyskujesz szacunek w Skellige, Geralt. Dokładnie tak!
