en_text,pl_text,result_one_shot,translation_one_shot,result_three_shot,translation_three_shot,chrf_translation_one_shot,bleu_translation_one_shot,bertscore_translation_one_shot,comet_translation_one_shot,chrf_translation_three_shot,bleu_translation_three_shot,bertscore_translation_three_shot,comet_translation_three_shot
"Did it already. Here for my reward. Happened on a few drowners, true, but a water hag was the real problem. Her head get me anything?","Nie. Zapłaty. Byłem w tym leżu. Natknąłem się na parę utopców, prawda... Ale to baba wodna była większym zagrożeniem. Dostanę coś za jej łeb?","Zdanie po angielsku:
""Did it already. Here for my reward. Happened on a few drowners, true, but a water hag was the real problem. Her head get me anything?""

Tłumaczenie:
[Czy to już się stało? Jestem tutaj za moją nagrodę. To prawda, że wydarzyło się kilka utonięć, ale prawdziwym problemem była wodnica. Czy jej głowa może mi coś dać?]","Czy to już się stało? Jestem tutaj za moją nagrodę. To prawda, że wydarzyło się kilka utonięć, ale prawdziwym problemem była wodnica. Czy jej głowa może mi coś dać?","Tłumaczenie podanego zdania na język polski:

[Czy już to zrobiłem? Przyszedłem tu dla mojej nagrody. Zdarzyło się to kilku topielcom, prawda, ale prawdziwym problemem była wodnica. Czy jej głowa mnie czegoś nauczyła?]","Czy już to zrobiłem? Przyszedłem tu dla mojej nagrody. Zdarzyło się to kilku topielcom, prawda, ale prawdziwym problemem była wodnica. Czy jej głowa mnie czegoś nauczyła?",0.2505757147545428,0.010128952330932188,0.7032800912857056,0.6103283762931824,0.253061847926315,0.010275474580767148,0.708433985710144,0.5749428272247314
"A hidden compartment…? Hm, maybe oughta try Arnvald's key?","Skrytka...? Zobaczmy, czy klucz Arnvalda tu pasuje...","Zdanie po angielsku: A hidden compartment…? Hm, maybe oughta try Arnvald's key?

Tłumaczenie: [Ukryta szuflada...? Hm, może warto spróbować klucza Arnvalda?]","Ukryta szuflada...? Hm, może warto spróbować klucza Arnvalda?","Tłumaczenie: [Ukryta szuflada...? Hm, może warto spróbować klucza Arnvalda?]","Ukryta szuflada...? Hm, może warto spróbować klucza Arnvalda?",0.3095428783890593,0.0,0.7840990424156189,0.8776189684867859,0.3095428783890593,0.0,0.7840990424156189,0.8776189684867859
"Ah, aye, I remember now.","A, tak, teraz sobie przypominam.","Oczywiście! Oto tłumaczenie podanego zdania na język polski zgodnie z Twoją prośbą:

Ah, aye, I remember now.
Tłumaczenie: [Ach, tak, teraz sobie przypominam.]","Ach, tak, teraz sobie przypominam.","Oczywiście! Przetłumaczone zdanie na język polski:

[Ach, tak, teraz sobie przypominam.]","Ach, tak, teraz sobie przypominam.",0.9590097775387454,0.668740304976422,0.975055992603302,0.9750146865844727,0.9590097775387454,0.668740304976422,0.975055992603302,0.9750146865844727
I don't know how to thank you…,"Nie wiem, jak ci dziękować...","Zdanie po angielsku: I don't know how to thank you...

Tłumaczenie: [Nie wiem, jak ci dziękować...]","Nie wiem, jak ci dziękować...","Tłumaczenie: [Nie wiem, jak ci dziękować...]","Nie wiem, jak ci dziękować...",1.0,1.0,1.0,0.9869580864906311,1.0,1.0,1.0,0.9869580864906311
Hmm… Looked smaller from the outside.,Hmm... Z zewnątrz wieża wyglądała na mniejszą.,"Zdanie po angielsku: Hmm… Looked smaller from the outside.

Tłumaczenie: [Hmm... Wyglądało mniejsze z zewnątrz.]

Warto zauważyć, że ""Hmm"" to dźwięk wydawany przez osobę, która się zastanawia lub rozważa coś, i często jest używany jako wstęp do wypowiedzi, aby wyrazić zamyślenie lub niepewność. W tym kontekście może oznaczać, że osoba mówiąca zastanawia się nad czymś, co wydaje się mniejsze z zewnątrz niż się spodziewała.",Hmm... Wyglądało mniejsze z zewnątrz.,"Oto tłumaczenie podanego zdania na język polski:

Hmm… Looked smaller from the outside.

Tłumaczenie: [Wyglądało mniejsze z zewnątrz.]

[Wyglądało mniejsze z zewnątrz.]",Wyglądało mniejsze z zewnątrz.,0.4900224176907388,0.036015288308423515,0.8440481424331665,0.8068790435791016,0.4033577251479439,0.0,0.7732197642326355,0.6779149174690247
Your reward. This gold brought me no luck… May it serve you better.,Twoja nagroda. Mnie to złoto szczęścia nie przyniosło... Niech tobie posłuży.,"Zdanie po angielsku: Your reward. This gold brought me no luck… May it serve you better.

Tłumaczenie: [Twoja nagroda. To złoto nie przyniosło mi szczęścia… Niech ci lepiej służy.]",Twoja nagroda. To złoto nie przyniosło mi szczęścia… Niech ci lepiej służy.,"Twoje tłumaczenie:

[Twoja nagroda. To złoto nie przyniosło mi szczęścia… Może ci posłuży lepiej.]",Twoja nagroda. To złoto nie przyniosło mi szczęścia… Może ci posłuży lepiej.,0.5900485495410908,0.045293761707938834,0.8738628029823303,0.8939283490180969,0.5815068181247371,0.0428361950754725,0.8531910181045532,0.9076351523399353
"Goldfinches warble and cranes whoop, whereas peacocks screech.","Czyżyk psyka, żuraw dzwoni, a paw wrzeszczy.","Zdanie po angielsku: Goldfinches warble and cranes whoop, whereas peacocks screech.

Tłumaczenie: [Sikorki ćwierkają, a żurawie krzyczą, natomiast pawie skrzeczą.]","Sikorki ćwierkają, a żurawie krzyczą, natomiast pawie skrzeczą.","Tłumaczenie: [Zięby ćwierkają, żurawie krzyczą, a pawie skrzeczą.]","Zięby ćwierkają, żurawie krzyczą, a pawie skrzeczą.",0.21304178028801637,0.02777619034011792,0.7774832844734192,0.8648776412010193,0.2616201663735347,0.033031643180138064,0.7914103269577026,0.8364225029945374
"Depends wholly on us, 'cause… Argh, I'll explain later.","To zależy tylko od nas, bo... A, wytłumaczę ci później.","Zdanie po angielsku: Depends wholly on us, 'cause… Argh, I'll explain later.

Tłumaczenie: [Zależy całkowicie od nas, bo... Ech, wyjaśnię później.]","Zależy całkowicie od nas, bo... Ech, wyjaśnię później.","Tłumaczenie: [Zależy całkowicie od nas, bo... Ech, wyjaśnię później.]","Zależy całkowicie od nas, bo... Ech, wyjaśnię później.",0.4327372316884901,0.1150460085904485,0.8440978527069092,0.9088271260261536,0.4327372316884901,0.1150460085904485,0.8440978527069092,0.9088271260261536
You'd 'ave done the same for me.,Zrobiłabyś dla mnie to samo.,"Zdanie po angielsku: You'd 'ave done the same for me.

Tłumaczenie: [Zrobiłbyś dla mnie to samo.]

Uwaga: W tym kontekście ""You'd 'ave"" jest potocznym skrótem od ""you would have"", co oznacza ""ty byś zrobił"". Całe zdanie można rozumieć jako stwierdzenie, że dana osoba zrobiłaby dla mnie to samo, co ja zrobiłam dla niej.",Zrobiłbyś dla mnie to samo.,"Tłumaczenie: [Zrobiłbyś dla mnie to samo.]

To zdanie jest potoczne i może być używane w nieformalnych sytuacjach. Oznacza ono, że dana osoba sugeruje, że ty również postąpiłbyś w ten sam sposób, gdybyś był na jej miejscu.",Zrobiłbyś dla mnie to samo.,0.8336583723056824,0.668740304976422,0.9797913432121277,0.974025547504425,0.8336583723056824,0.668740304976422,0.9797913432121277,0.974025547504425
They say the Nilfgaardian fleet's en route. Matter of days.,Ponoć za kilka dni będziemy się witać z nilfgaardzką flotą.,"Zdanie po angielsku: They say the Nilfgaardian fleet's en route. Matter of days.

Tłumaczenie: [Mówią, że flota nilfgaardzka jest w drodze. Kwestia dni.]","Mówią, że flota nilfgaardzka jest w drodze. Kwestia dni.","[Mówią, że flota nilfgaardzka jest w drodze. Kwestia dni.]","Mówią, że flota nilfgaardzka jest w drodze. Kwestia dni.",0.3041358478243841,0.0,0.7310948371887207,0.7468550205230713,0.3041358478243841,0.0,0.7310948371887207,0.7468550205230713
I can use it to locate the other half. To within a dozen yards.,Mogę zlokalizować drugą część. Z dokładnością do kilkunastu metrów.,"Zdanie po angielsku: I can use it to locate the other half. To within a dozen yards.

Tłumaczenie: [Mogę tego użyć, aby zlokalizować drugą połowę. W odległości do dwunastu jardów.]

Warto zauważyć, że ""a dozen yards"" oznacza dokładnie 12 jardów (około 10,97 metra).","Mogę tego użyć, aby zlokalizować drugą połowę. W odległości do dwunastu jardów.",Tłumaczenie: [Mogę użyć go do zlokalizowania drugiej połowy. W odległości nie większej niż dwanaście jardów.],Mogę użyć go do zlokalizowania drugiej połowy. W odległości nie większej niż dwanaście jardów.,0.4273718057583764,0.0428361950754725,0.7991868853569031,0.6679753661155701,0.31462293100451083,0.0169861974906263,0.7802735567092896,0.6162335872650146
"You fear nothin', boy? You? You pissed your trousers when lightnin' struck the tree by our home!","Ty się niczego nie boisz? Ty? Zeszczałeś się w gacie, jak piorun uderzył w drzewo koło domu!","Zdanie po angielsku: You fear nothin', boy? You? You pissed your trousers when lightnin' struck the tree by our home!

Tłumaczenie: [Niczego się nie boisz, chłopcze? Ty? Posikałeś się w spodnie, kiedy piorun uderzył w drzewo obok naszego domu!]","Niczego się nie boisz, chłopcze? Ty? Posikałeś się w spodnie, kiedy piorun uderzył w drzewo obok naszego domu!","[Niczego się nie boisz, chłopcze? Ty? Ty nasikałeś w spodnie, gdy piorun uderzył w drzewo obok naszego domu!]","Niczego się nie boisz, chłopcze? Ty? Ty nasikałeś w spodnie, gdy piorun uderzył w drzewo obok naszego domu!",0.571630578273454,0.1816725573641283,0.8902180790901184,0.8611734509468079,0.5379021320213266,0.1690653646485627,0.8750542998313904,0.822504460811615
Nothing's ever easy with specters.,Z upiorami nigdy nie jest prosto.,"Zdanie po angielsku: Nothing's ever easy with specters.

Tłumaczenie: [Nigdy nie jest łatwo z widmami.]",Nigdy nie jest łatwo z widmami.,Tłumaczenie: [Nic nie jest łatwe ze zjawami.],Nic nie jest łatwe ze zjawami.,0.3937827157666836,0.08633400213704504,0.8201009035110474,0.8684900403022766,0.22983898463299135,0.08633400213704504,0.7888503074645996,0.7923462986946106
"Look, there they are.","O, zobacz, tam są.","Zdanie po angielsku: Look, there they are.

Tłumaczenie: [Popatrz, tam oni są.]","Popatrz, tam oni są.","Oczywiście! Oto tłumaczenie podanego zdania na język polski:

Zdanie po angielsku: Look, there they are.
Tłumaczenie: [Popatrz, tam oni są.]

W tym tłumaczeniu ""Look"" zostało przetłumaczone jako ""Popatrz"", co jest bezpośrednim odpowiednikiem tej frazy w języku polskim. ""There they are"" zostało przetłumaczone jako ""tam oni są"", co oddaje znaczenie wskazywania miejsca, gdzie znajdują się dane osoby lub przedmioty.","Popatrz, tam oni są.",0.2727800652758727,0.09554427922043669,0.7701708078384399,0.9106831550598145,0.2727800652758727,0.09554427922043669,0.7701708078384399,0.9106831550598145
"Don't know, don't ask. Food suits me, suits me crew…","Nie wiem, nie pytam, drużynie smakuje.","Zdanie po angielsku: Don't know, don't ask. Food suits me, suits me crew…

Tłumaczenie: [Nie wiem, nie pytaj. Jedzenie mi pasuje, moja załoga też je lubi.]","Nie wiem, nie pytaj. Jedzenie mi pasuje, moja załoga też je lubi.","Tłumaczenie: [Nie wiem, nie pytaj. Jedzenie mi pasuje, pasuje mojej załodze...]

To zdanie jest nieco niejasne i może być interpretowane na różne sposoby, ale ogólny sens sugeruje, że osoba mówiąca nie chce rozwijać tematu („Don't know, don't ask”) i jednocześnie stwierdza, że dana potrawa lub rodzaj jedzenia jej odpowiada oraz jest akceptowany przez jej grupę („Food suits me, suits me crew”).","Nie wiem, nie pytaj. Jedzenie mi pasuje, pasuje mojej załodze...",0.48258128936565275,0.08430118946484098,0.8049195408821106,0.8372344374656677,0.4812645264444904,0.10445522730720382,0.7689638137817383,0.7774949073791504
"Oooh, not even Uroboros can do that… At best, he'd sooner take you to join her.","Ooo, tego i sam Uroboros nie potrafi... Co najwyżej ciebie prędzej do Aldis zabierze.","Zdanie po angielsku: Oooh, not even Uroboros can do that… At best, he'd sooner take you to join her.

Tłumaczenie: [Ach, nawet Uroboros nie może tego zrobić... Najlepiej, gdyby cię raczej zabrał, żebyś się do niej przyłączył.]","Ach, nawet Uroboros nie może tego zrobić... Najlepiej, gdyby cię raczej zabrał, żebyś się do niej przyłączył.","Oto tłumaczenie podanego zdania na język polski:

[Ach, nawet Uroboros nie może tego zrobić... Najlepiej byłoby, gdyby cię do niej zabrał.]

To zdanie zawiera elementy dialogu lub narracji, które mogą być trudne do dosłownego przetłumaczenia bez kontekstu. ""Uroboros"" odnosi się do mitycznego węża pożerającego swój ogon, co jest metaforą cykliczności i wieczności. W tym kontekście, fraza sugeruje, że dana sytuacja jest tak skomplikowana lub niemożliwa, że nawet istota o boskich zdolnościach (jak Uroboros) nie mogłaby jej rozwiązać.","Ach, nawet Uroboros nie może tego zrobić... Najlepiej byłoby, gdyby cię do niej zabrał.",0.3083231563362476,0.028927969316143217,0.7770767211914062,0.6191628575325012,0.293289295464869,0.03592143420342892,0.794590175151825,0.7379840016365051
Serious enough for Udalryk to break a sacred law here in Skellige - he openly questioned his father's decision.,"Na tyle poważna, że Udalryk złamał święte prawo Skellige – głośno sprzeciwił się woli ojca.","Zdanie po angielsku: Serious enough for Udalryk to break a sacred law here in Skellige - he openly questioned his father's decision.

Tłumaczenie: [Poważne na tyle, że Udalryk złamał tu w Skellige święte prawo - otwarcie kwestionował decyzję swojego ojca.]","Poważne na tyle, że Udalryk złamał tu w Skellige święte prawo - otwarcie kwestionował decyzję swojego ojca.","Tłumaczenie: [Poważne na tyle, by Udalryk złamał tu w Skellige święte prawo - otwarcie zakwestionował decyzję swojego ojca.]","Poważne na tyle, by Udalryk złamał tu w Skellige święte prawo - otwarcie zakwestionował decyzję swojego ojca.",0.5095115137362837,0.07786777655685517,0.8267781734466553,0.8927817940711975,0.47298226706142305,0.03807134866446317,0.8182564973831177,0.8605759739875793
What do I do to complete the Path of Warriors? Remind me.,"Przypomnij mi, co trzeba zrobić, żeby zakończyć próbę na szlaku wojowników?","Zdanie po angielsku: What do I do to complete the Path of Warriors? Remind me.

Tłumaczenie: [Co muszę zrobić, aby ukończyć Ścieżkę Wojowników? Przypomnij mi.]","Co muszę zrobić, aby ukończyć Ścieżkę Wojowników? Przypomnij mi.","Tłumaczenie: [Co mam zrobić, aby ukończyć Ścieżkę Wojowników? Przypomnij mi.]","Co mam zrobić, aby ukończyć Ścieżkę Wojowników? Przypomnij mi.",0.4558079755002618,0.022835060540062107,0.8213586807250977,0.874801754951477,0.452022396546234,0.022835060540062107,0.8212635517120361,0.8620029091835022
Farewell.,Bywaj.,"Zdanie po angielsku: Farewell.

Tłumaczenie: [Do widzenia.]",Do widzenia.,"Oczywiście! Oto tłumaczenie podanego zdania ""Farewell"" na język polski:

[Do widzenia.]",Do widzenia.,0.07692307692307702,0.0,0.6502469778060913,0.6590781807899475,0.07692307692307702,0.0,0.6502469778060913,0.6590781807899475
When'd the gods speak to you? Right after I left?,Kiedy bogowie przemówili? Zaraz jak wypłynąłem?,"Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?

[Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?]","Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?","Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?

Tłumaczenie: [Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?]","Kiedy bogowie do ciebie przemówili? Zaraz po tym, jak odszedłem?",0.6692534777800008,0.06674094719041482,0.8783136010169983,0.85416179895401,0.6692534777800008,0.06674094719041482,0.8783136010169983,0.85416179895401
You lot gonna help me or continue preachin'?,Pomożecie mi w końcu czy będziecie dalej rozprawiać o religii?,"Zdanie po angielsku: You lot gonna help me or continue preachin'?

Tłumaczenie: [Wy mi pomożecie czy dalej będziecie gadać?]",Wy mi pomożecie czy dalej będziecie gadać?,Tłumaczenie: [Pomożecie mi czy dalej będziecie gadać?],Pomożecie mi czy dalej będziecie gadać?,0.3461857392351478,0.030431192394822185,0.7893916964530945,0.8450164794921875,0.3962825166790826,0.05573618272166914,0.8300576210021973,0.8446065783500671
Got a different notion of honor than you folk.,"Inaczej rozumiem honor, niż wy.","Zdanie po angielsku: Got a different notion of honor than you folk.

Tłumaczenie: [Mam inne pojęcie honoru niż wy.]",Mam inne pojęcie honoru niż wy.,Tłumaczenie: [Mam inne pojęcie honoru niż wy ludzie.],Mam inne pojęcie honoru niż wy ludzie.,0.3120625926455259,0.08633400213704504,0.8004956841468811,0.9438292980194092,0.27683738288571147,0.033031643180138064,0.7331571578979492,0.9301040768623352
"Oh, hahahah! Givin' me a true fright right now! Shat me best trousers! Put that away before you cut yourself, you cunt.","Ha, ha, ha! Aleś mnie przestraszył! Zesrałem się w spodnie! Uważaj, bo się pokaleczysz, pizdo.","[Oh, ha, ha, ha! Naprawdę mnie teraz straszysz! Zesrałeś się w najlepsze spodnie! Odłóż to zanim się skaleczysz, ty suko.]

To tłumaczenie jest dosłowne i może nie być odpowiednie dla wszystkich kontekstów lub odbiorców ze względu na użycie wulgaryzmów i potocznego języka. Warto pamiętać, że takie tłumaczenia często wymagają dostosowania do konkretnej sytuacji i odbiorcy.","Oh, ha, ha, ha! Naprawdę mnie teraz straszysz! Zesrałeś się w najlepsze spodnie! Odłóż to zanim się skaleczysz, ty suko.","[Och, ha, ha, ha! Naprawdę mnie teraz wystraszyłeś! Zesrałeś się w najlepsze spodnie! Odłóż to zanim się skaleczysz, ty sukinsynie.]

To tłumaczenie jest dosłowne i może nie być odpowiednie dla wszystkich kontekstów lub odbiorców ze względu na użycie wulgaryzmów i potocznego języka. Warto pamiętać, że takie sformułowania mogą być uznane za obraźliwe w wielu sytuacjach społecznych.","Och, ha, ha, ha! Naprawdę mnie teraz wystraszyłeś! Zesrałeś się w najlepsze spodnie! Odłóż to zanim się skaleczysz, ty sukinsynie.",0.47871571133456614,0.03312498979466406,0.8359851241111755,0.6795672178268433,0.47920535372590295,0.03312498979466406,0.8348076939582825,0.6539243459701538
"Whole village laughed… ""Stupid bint Jonna, let herself be had!"" Oh no - I've not been had, nor have I forgot.","Cała wieś się śmiała... „Ale głupia ta Jona, ale się dała!”. Otóż nie, nie dała się. I nie zapomniała.","Zdanie po angielsku: Whole village laughed… ""Stupid bint Jonna, let herself be had!"" Oh no - I've not been had, nor have I forgot.

Tłumaczenie: [Cała wieś się śmiała… ""Głupia dziewucha Jonna, dała się oszukać!""] Och nie - nie zostałam oszukana, ani nie zapomniałam.","Cała wieś się śmiała… ""Głupia dziewucha Jonna, dała się oszukać!""","Oto tłumaczenie podanego zdania na język polski:

[Cała wieś się śmiała... ""Głupia dziewucha Jonna, dała się omotać!"" O nie - nie dałam się omotać, ani nie zapomniałam.]

To tłumaczenie oddaje sens oryginalnego tekstu, choć może być nieco archaiczne ze względu na użycie słowa ""bint"" (dziewczyna) oraz formy ""let herself be had"", która została przetłumaczona jako ""dała się omotać"". Współczesny odpowiednik mógłby brzmieć: ""Cała wieś się śmiała... Głupia dziewczyna Jonna, dała się oszukać!"" O nie - nie dałam się oszukać, ani nie zapomniałam.","Cała wieś się śmiała... ""Głupia dziewucha Jonna, dała się omotać!"" O nie - nie dałam się omotać, ani nie zapomniałam.",0.3236056217876528,0.04825333471764196,0.7896906137466431,0.8077341318130493,0.547325104036957,0.14253911354181859,0.8553603291511536,0.7769829630851746
