en_text,pl_text,default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,comet_default,chrf_no_details,bleu_no_details,bertscore_no_details,comet_no_details,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,comet_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets,comet_translation_extraction_brackets
Ermion says the Mask might cause a natural disaster.,"Myszowór mówi, że Maska może doprowadzić do kataklizmu.","Ermion mówi, że Maska może spowodować katastrofę naturalną.","Ermion mówi, że Maska może spowodować katastrofę naturalną.","Ermion mówi, że Maska może spowodować katastrofę naturalną.","Ermion twierdzi, że Maska może wywołać klęskę żywiołową.",0.41498815445538617,0.345720784641941,0.8416984677314758,0.8714597225189209,0.41498815445538617,0.345720784641941,0.8416984677314758,0.8714597225189209,0.41498815445538617,0.345720784641941,0.8416984677314758,0.8714597225189209,0.33372266883917234,0.1374708101760565,0.8156376481056213,0.8456035256385803
Sorry. Can't take the job right now. Maybe later.,Na razie nie mogę się tym zająć. Może później.,Przepraszam. Nie mogę teraz przyjąć tej pracy. Może później.,Przepraszam. Nie mogę teraz przyjąć tej pracy. Może później.,Przepraszam. Nie mogę teraz przyjąć tej pracy. Może później.,Przepraszam. Nie mogę teraz podjąć tej pracy. Może później.,0.4743255296186289,0.056122223243057295,0.8341440558433533,0.8567925691604614,0.4743255296186289,0.056122223243057295,0.8341440558433533,0.8567925691604614,0.4743255296186289,0.056122223243057295,0.8341440558433533,0.8567925691604614,0.4755930567638558,0.056122223243057295,0.8268283009529114,0.8993342518806458
Hang on. It's my turn.,Poczekaj. Teraz moja kolej.,"Poczekaj. Teraz jest moja kolej.

To tłumaczenie dosłowne, które zachowuje znaczenie oryginalnego zdania w języku angielskim. ""Hang on"" oznacza ""poczekaj"", a ""It's my turn"" to ""teraz jest moja kolej"". W kontekście rozmowy lub gry, osoba mówiąca tymi słowami sygnalizuje, że chce coś powiedzieć lub wykonać ruch, ponieważ uważa, że przyszła jej kolej.",Poczekaj. Teraz moja kolej.,Poczekaj. Teraz jest moja kolej.,Poczekaj. Teraz jest moja kolej.,0.39325903299272746,0.01053386130113345,0.6655597686767578,0.6776764988899231,1.0,1.0,1.0,0.9891631603240967,0.8606198909597523,0.16068568378893033,0.927016019821167,0.9729064106941223,0.8606198909597523,0.16068568378893033,0.927016019821167,0.9729064702987671
Really wonder if Crach'll be willing to help…,Czy Crach nam pomoże...,"Naprawdę nie wiem, czy Crach zechce pomóc...","Naprawdę zastanawiam się, czy Crach będzie chciał pomóc...","Nie wiem, czy Crach zechce pomóc.","Naprawdę nie wiem, czy Crach będzie chciał pomóc...",0.3524123334005294,0.033031643180138064,0.8174477815628052,0.8392089009284973,0.34620683188218937,0.02777619034011792,0.7830199599266052,0.8370317220687866,0.3130103580644423,0.040824829046386304,0.7716418504714966,0.8135615587234497,0.3422545199939186,0.02777619034011792,0.798799991607666,0.8299099206924438
[DEBUG] No,[DEBUG] No,"[DEBUG] Nie

To tłumaczenie jest dosłowne i odzwierciedla znaczenie oryginalnego tekstu. ""No"" w języku angielskim oznacza ""nie"", a słowo ""[DEBUG]"" zazwyczaj używane jest do oznaczania informacji debugowania, które są przeznaczone głównie dla programistów lub techników. W kontekście tego zdania, może to być część logu błędów lub komunikatu systemowego.",[DEBUG] Nie,Nie,DEBUG,0.15920051572368685,0.0038253628844009133,0.6174105405807495,0.4965771734714508,0.8206803343718659,0.1495348781221221,0.9487533569335938,0.9714018106460571,0.01984126984126992,0.0,0.6706469058990479,0.62640780210495,0.35613179239117193,0.0,0.8047336339950562,0.8250514268875122
"Haha, curiosity's bit ye, eh? His name's Grim - whooo… He's a lumberjack - spends winters brawlin' in taverns. Tried to win the championship this season, but… twaddle, nothin' came of it.","Ha, ha, ciekawski jesteś. Grim jest drwalem – całą zimę spędza na karczemnych bójkach. W tym sezonie próbował sięgnąć po tytuł mistrza, ale – dupa blada, nic z tego nie wyszło.","Haha, ciekawość cię gryzie, co? Nazywa się Grim - ktoo... Jest drwalem - zimą przesiaduje w karczmach i bije się. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.

Ta wypowiedź wydaje się być fragmentem dialogu lub opisu postaci w kontekście fantasy lub przygodowym. Osoba mówiąca prawdopodobnie opowiada o kimś imieniem Grim, który jest drwalem i ma reputację awanturnika. Wspomina również o jego nieudanej próbie zdobycia jakiegoś tytułu lub zwycięstwa w zawodach.","Haha, ciekawość cię gryzie, co? Jego imię to Grim - ktooo... To drwal - zimy spędza na bijatykach w karczmach. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.","Haha, ciekawość cię gryzie, co? Nazywa się Grim - jest drwalem. Zimą przesiaduje w karczmach i bije się. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.","Haha, ciekawość cię gryzie, co? Jego imię to Grim - ho ho... To drwal - zimy spędza na bijatykach w karczmach. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.",0.42913653287342596,0.05441687302591402,0.7283338308334351,0.7672716379165649,0.4369982713335432,0.12876689524369925,0.7878206968307495,0.8020629286766052,0.4451874367766806,0.1262744724314408,0.8019272685050964,0.8363738059997559,0.4350355082898882,0.12480006420394119,0.791313648223877,0.8413233757019043
Split!,Zwiewajcie!,"Tłumaczenie na język polski:

""Rozdziel się!"" lub ""Oddziel się!""

To polecenie może być używane w różnych kontekstach, takich jak:
- W sytuacji awaryjnej, np. podczas ewakuacji
- W grach zespołowych, gdy drużyna musi się rozdzielić dla lepszej strategii
- W programowaniu, aby rozdzielić dane na mniejsze części

Warto pamiętać, że dokładne znaczenie i kontekst mogą się różnić w zależności od sytuacji.",Rozdziel się!,Rozdziel się! lub Oddziel się!,Uciekajmy!,0.06525282018510832,0.0,0.5391325354576111,0.48563557863235474,0.07656171022507664,0.0,0.8056276440620422,0.5865410566329956,0.09565217391304355,0.0,0.7125463485717773,0.4289543032646179,0.16097476153140525,0.0,0.8238983750343323,0.7106952667236328
"I've talked to Hjort. He swears Udalryk didn't start hearin' voices till after Aki's death. And I don't think Hjort's mistaken, he knew both those boys from the cradle.","Rozmawiałam o tym z Hjortem. Powiedział, że Udalryk zaczął słyszeć głosy dopiero po śmierci Akiego. I raczej się nie myli, bo znał ich obu od kołyski.","Rozmawiałem z Hjortem. Przysięga, że Udalryk nie zaczął słyszeć głosów, dopóki Akim nie umarł. I myślę, że Hjort się nie myli - on przecież znał obu tych chłopców od kołyski.","Rozmawiałem z Hjortem. Przysięga, że Udalryk nie zaczął słyszeć głosów, dopóki Aki nie umarł. I nie sądzę, żeby Hjort się mylił; on znał obu chłopców od kołyski.","Rozmawiałem z Hjortem. Przysięga, że Udalryk nie zaczął słyszeć głosów, dopóki Akim nie umarł. I myślę, że Hjort się nie myli - on przecież znał obu tych chłopców od kołyski.","Rozmawiałem z Hjortem. Przysięga on, że Udalryk nie zaczął słyszeć głosów aż po śmierci Akiego. I nie sądzę, żeby Hjort się mylił - znał obu chłopców od kołyski.",0.519369500038091,0.031529572123304546,0.8252559900283813,0.765835165977478,0.485661831505297,0.03333333333333335,0.8323972225189209,0.7650269269943237,0.519369500038091,0.031529572123304546,0.8252559900283813,0.765835165977478,0.5701224594382001,0.14611783090145075,0.869848370552063,0.8492196798324585
"Free me, I beg o' ye.","Uwolnij mnie, błagam.","Oto tłumaczenie na język polski:

""Uwolnij mnie, błagam was.""

To zdanie jest prośbą o uwolnienie lub pomoc, wyrażoną w sposób uprzejmy i pełen szacunku. W języku angielskim ""I beg o' ye"" może być użyte jako grzeczna forma zwrócenia się do grupy osób, podkreślając prośbę o litość lub wsparcie.","Uwolnij mnie, błagam was.","Uwolnij mnie, błagam was.","Uwolnij mnie, proszę cię.",0.3992705172876299,0.0038253628844009133,0.6812561750411987,0.6254345774650574,0.93044036435251,0.16990442448471224,0.9495598673820496,0.9773719310760498,0.93044036435251,0.16990442448471224,0.9495598673820496,0.9773719310760498,0.5695393755928707,0.16990442448471224,0.8842979073524475,0.9536559581756592
"Finally, poor Wilhelm's ear will stay put…",Biednemu Wilhelmowi wreszcie przestanie odpadać ucho...,"Ostatecznie biedne ucho Wilhelma pozostanie na swoim miejscu...

To zdanie wydaje się być fragmentem większej historii lub dialogu. Wyrażenie ""biedne ucho Wilhelma"" sugeruje, że Wilhelm mógł mieć jakiś problem z utratą lub przemieszczeniem ucha. Fraza ""pozostanie na swoim miejscu"" może oznaczać, że ktoś obawiał się, iż ucho mogło się odłączyć lub zagubić, ale teraz jest pewien, że wszystko wróci do normy. Możliwe, że kontekst tej wypowiedzi dotyczy jakiegoś humorystycznego lub dramatycznego incydentu związanego z Wilhelmem i jego uchem.",Wreszcie biedne ucho Wilhelma pozostanie na swoim miejscu...,Ostatecznie biedne ucho Wilhelma pozostanie na swoim miejscu...,Wreszcie ucho biednego Wilhelma pozostanie na swoim miejscu...,0.24396443904253703,0.0,0.6264567375183105,0.5940465927124023,0.39951260488318735,0.0,0.796666145324707,0.798987627029419,0.3277829116465097,0.0,0.7605088949203491,0.7336084246635437,0.3978806911466904,0.0,0.8129658699035645,0.8412672281265259
"You'll make your defense before the jarl. Only if Madman Lugos calls you innocent, will you be free to go.","Będziesz się bronić przed jarlem. Jeśli Lugos Szalony uzna, żeś niewinny, odejdziesz wolny.","Tłumaczenie na polski:

""Staniesz przed jarlem i będziesz się bronić. Dopiero gdy Szalony Lugos uzna cię za niewinnego, będziesz mógł odejść wolno.""

To tłumaczenie zachowuje sens oryginalnego zdania, uwzględniając kontekst prawny i społeczny epoki wikingów, do której odnosi się fraza ""stanąć przed jarlem"". Warto zauważyć, że w tym okresie historycznym proces sądowy miał nieco inny charakter niż współczesne postępowanie karne. Oskarżony miał możliwość obrony przed swoim panem lub lokalnym przywódcą (jarlem), a decyzja o winie lub niewinności często zależała od osobistego osądu sędziego lub przywódcy.","Będziesz się bronić przed jarlem. Dopiero gdy Szalony Lugos uzna cię za niewinnego, będziesz mógł odejść wolno.","Staniesz przed jarlem i będziesz się bronić. Dopiero gdy Szalony Lugos uzna cię za niewinnego, będziesz mógł odejść wolno.","Będziesz się bronić przed jarlem. Tylko jeśli Szalony Lugos uzna cię za niewinnego, będziesz mógł swobodnie odejść.",0.3859038015394513,0.003012086632330541,0.6884017586708069,0.6987541913986206,0.6065303257327942,0.23287896954139942,0.8879593014717102,0.8383284211158752,0.5442485583721374,0.014400124446705301,0.8515233397483826,0.8263506293296814,0.6096560409532318,0.23287896954139942,0.8736662268638611,0.8559957146644592
That's why he did it. Craven knew he would prove the elders wrong only if he killed Morkvarg.,"W tym rzecz. Gdyby Tchórz zabił Morkvarga, dowiódłby, że starszyzna się pomyliła.","Dlatego to zrobił. Craven wiedział, że udowodni starszym, jak bardzo się mylą, tylko jeśli zabije Morkvarga.

To zdanie zostało przetłumaczone dosłownie i zachowało swoje oryginalne znaczenie. W języku polskim brzmi ono naturalnie i jest poprawne gramatycznie oraz stylistycznie.","Dlatego to zrobił. Craven wiedział, że udowodni starszym, jak bardzo się mylą, tylko jeśli zabije Morkvarga.","Dlatego to zrobił. Craven wiedział, że udowodni starszym, jak bardzo się mylą, tylko jeśli zabije Morkvarga.","Dlatego to zrobił. Craven wiedział, że udowodni starszym, że się mylą, tylko jeśli zabije Morkvarga.",0.30070415783534904,0.006414921514603761,0.6702454686164856,0.7121328115463257,0.3074361458865997,0.014628063653657535,0.7390205264091492,0.8443220257759094,0.3074361458865997,0.014628063653657535,0.7390205264091492,0.8443220257759094,0.3130274092334028,0.015718877363021206,0.745885968208313,0.8496381640434265
"Think it might be time to get a new stud bull… Ours, well… he's not exactly frisky round the cows.",Trzeba ściągnąć nowego buhaja. Ten nasz... Jakoś mu do krów niespieszno.,"Tłumaczenie na język polski:

""Może już czas na nowego byka rozpłodowego... Nasz, no cóż... nie jest zbyt ochoczy wokół krów.""

To tłumaczenie oddaje sens oryginalnego zdania, używając bardziej dosłownego języka i unikając eufemizmów. Warto zauważyć, że w języku polskim istnieją inne sposoby wyrażenia tej samej myśli, które mogłyby brzmieć mniej bezpośrednio, ale przekazywałyby podobny sens.","Może czas na nowego byka rozpłodowego... Nasz, no cóż... nie jest zbyt ruchliwy wokół krów.","Może już czas na nowego byka rozpłodowego... Nasz, no cóż... nie jest zbyt ochoczy wokół krów.","Może czas pomyśleć o nowym byku rozpłodowym... Nasz, no cóż... nie jest szczególnie energiczny w obecności krów.",0.21589796652693735,0.003324612889947367,0.649206280708313,0.5613110661506653,0.23695999469695306,0.013217947626377298,0.724999725818634,0.7114828824996948,0.23358858472882482,0.012300686288463768,0.7349831461906433,0.7145100235939026,0.2182902545109973,0.0,0.7136005759239197,0.7282679677009583
"Certainly! I got my first deck, oh, years ago, back in Cintra. Proceeded to teach the game to half of Skellige. Why do you ask - looking to play?","Pewnie! Pierwszą talię dostałem jeszcze podczas pobytu w Cintrze, a potem nauczyłem zasad pół Skellige. A co, masz ochotę na partyjkę?","Oczywiście! Pierwszą talię dostałem dawno temu, jeszcze w Cintrze. Potem nauczyłem tej gry połowę Skellige. A czemu pytasz - chcesz zagrać?","Oczywiście! Dostałem moją pierwszą talię, och, lata temu, z powrotem w Cintrze. Następnie nauczyłem grę połowę Skellige. Dlaczego pytasz - szukasz, żeby zagrać?","Oczywiście! Pierwszą talię dostałem dawno temu, jeszcze w Cintrze. Potem nauczyłem tej gry połowę Skellige. A czemu pytasz - chcesz zagrać?","Oczywiście! Dostałem swój pierwszy zestaw, och, lata temu, gdzieś w Cintrze. Potem nauczyłem grę połowę Skellige. Dlaczego pytasz - chcesz zagrać?",0.5169466079573267,0.06393430688266227,0.8240067958831787,0.7474795579910278,0.4136296950692109,0.010900096978029118,0.7833753228187561,0.6018932461738586,0.5169466079573267,0.06393430688266227,0.8240067958831787,0.7474795579910278,0.37981506700119966,0.012021577610863726,0.7854955792427063,0.6112484335899353
Let's fight.,Walczmy.,"Tłumaczenie tego zdania na język polski brzmi:

""Walczmy.""

To krótkie, zachęcające wezwanie do podjęcia działania lub stawienia czoła wyzwaniu. Może być używane w różnych kontekstach, od sportowych po metaforyczne, w zależności od sytuacji i intencji mówiącego.",Walczmy.,Walczmy.,Walczmy.,0.19903910623457463,0.0,0.585844874382019,0.6408216953277588,1.0,0.1778279410038923,1.0,0.9813692569732666,1.0,0.1778279410038923,1.0,0.9813690781593323,1.0,0.1778279410038923,1.0,0.9813692569732666
...Take her.,...Bierzcie ją.,"Tłumaczenie tego zdania na język polski brzmi:

""Weź ją.""

To proste polecenie lub prośba skierowana do kogoś, aby wziął lub zabrał daną osobę lub rzecz. W tym kontekście ""jest"" odnosi się do kobiety lub dziewczyny, a ""weź"" to forma czasownika ""brać"" w trybie rozkazującym.",Weź ją.,Weź ją.,Weź ją.,0.10538196370365305,0.0,0.6194566488265991,0.5543018579483032,0.09270840725758765,0.1495348781221221,0.8150752782821655,0.8204887509346008,0.09270840725758765,0.1495348781221221,0.8150752782821655,0.820488691329956,0.09270840725758765,0.1495348781221221,0.8150752782821655,0.8204887509346008
Callin' Lugos a madman's an insult to madmen. He's a common goatfucker.,Nazwanie Lugosa Szalonym jest obrazą szaleńców. To zwykły zjeb.,"Tłumaczenie tego zdania na język polski brzmi:

""Nazywanie Lugosa szaleńcem jest obrazą dla prawdziwych szaleńców. To zwykły gówniarz.""

Warto zauważyć, że to zdanie zawiera wulgaryzm (""goatfucker""), który został przetłumaczony jako ""gówniarz"". W języku polskim istnieją różne sposoby wyrażenia podobnego znaczenia bez użycia wulgaryzmów, ale ten konkretny przekład stara się oddać oryginalny ton i charakter wypowiedzi.",Nazywanie Lugosa szaleńcem jest obrazą dla szaleńców. To zwykły gówniarz.,Nazywanie Lugosa szaleńcem jest obrazą dla prawdziwych szaleńców. To zwykły gówniarz.,Nazywanie Lugosa szaleńcem jest obrazą dla szaleńców. To zwykły gówniarz.,0.4354573757999393,0.02165505098802441,0.6764340996742249,0.7012766599655151,0.6572881493349717,0.13747081017605653,0.8539550304412842,0.9296334981918335,0.6440950575715555,0.12278260149096115,0.8409295082092285,0.913867712020874,0.6572881493349717,0.13747081017605653,0.8539550304412842,0.9296334981918335
